start_time,ride_id,start_date,end_time,total_distance_mi,avg_speed,avg_cruising_speed,total_ride_time_sec,total_moving_time_sec,total_ascent_ft,total_descent_ft,year,month_name,total_weight_lbs,start_tod,start_dow,hours_since_last_ride,log_hours_since_last_ride,active_time_ratio,avg_climb_rate,distance_training_intensity,prior_training_load,best_power_4s,best_power_5s,best_power_10s,best_power_20s,best_power_30s,best_power_1m,best_power_2m,best_power_3m,best_power_4m,best_power_5m,best_power_6m,best_power_10m,best_power_20m,best_power_30m,best_power_40m,best_power_1h,best_power_2h
2019-06-04 12:26:16,0x5cf66368,2019-06-04,2019-06-04 13:00:00,6.769645121436649,14.976250387248127,15.655414357965586,2025.0,1526.0,310.0545,222.12369999999987,2019,June,255,12,1,13.795833333333333,1.1397479390404623,0.7535802469135803,12.190871559633027,0.9963154218903431,1.6891896137352298,695.0958162927477,687.4772076757683,638.8993555357733,498.4276517945591,396.1164420211438,339.20793440592325,247.94141785512065,229.25823396874168,230.1631376149439,223.1140101538616,207.16601047672123,192.0182258684577,181.417798657848,0.0,0.0,0.0,0.0
2019-06-04 21:34:35,0x5cf6e3eb,2019-06-04,2019-06-04 22:07:03,7.164077108175171,14.891859173097574,15.335067766889775,1949.0,1663.0,233.2791,320.2256,2019,June,255,21,1,8.57638888888889,0.9333044655004349,0.8532580810672139,8.41656404088996,1.0,2.2896885144473087,738.448759760252,731.4751799142547,673.5523582049167,506.9322488931008,355.6668713360837,295.93256997194806,231.7373546475655,214.7981855652972,196.85073387237256,180.22030510049944,179.30808160835565,169.0546059775859,155.33469579178976,0.0,0.0,0.0,0.0
2019-06-06 12:37:38,0x5cf90912,2019-06-06,2019-06-06 13:16:39,7.159246122299952,13.06791426116575,13.756312634322173,2342.0,1829.0,323.50660000000005,235.5758,2019,June,255,12,3,38.50972222222222,1.5855703859872812,0.7809564474807856,10.612572990705305,0.9993256652877582,1.642802676695955,661.8308489007122,656.17425061254,607.2500189685165,471.8341693205422,338.5276572725386,245.19555907564103,198.1597269207968,187.68983474349832,178.47296902532904,159.38071333044843,158.57257445489336,144.02620435730725,131.64946630962177,133.1388607205036,0.0,0.0,0.0
2019-06-06 21:31:37,0x5cf98639,2019-06-06,2019-06-06 21:59:53,5.215263234149613,12.723875382262426,14.246414116428625,1697.0,1260.0,142.72350000000006,205.0625000000001,2019,June,255,21,3,8.249444444444444,0.9164247021455298,0.7424867413081909,6.796357142857145,0.7279741905902017,2.263854878516406,531.1717388620331,526.4913144062855,495.59309864369845,410.726707623509,335.0357066142996,236.1418293988203,208.71194498196485,184.5559709471873,177.3402446871867,178.36336046037746,169.55783624316032,149.92193405584882,120.03445123252074,0.0,0.0,0.0,0.0
2019-06-11 12:12:34,0x5cff9ab2,2019-06-11,2019-06-11 12:47:32,6.948770546909373,13.642360263820402,14.422620025757778,2099.0,1704.0,312.6792999999998,226.0608999999997,2019,June,255,12,1,110.21138888888889,2.0422264754234978,0.8118151500714627,11.009834507042246,0.9699463646168598,0.415391106971447,661.7193611484042,655.3816531992965,616.4383465795966,513.7316175895928,424.1176380916283,275.63006089836045,224.82238463324265,199.839780040278,195.25301066268852,186.0203859292901,177.24252851654776,166.736322163598,144.64766415771768,144.96628846980414,0.0,0.0,0.0
2019-06-14 12:07:48,0x5d038e14,2019-06-14,2019-06-14 12:46:23,6.9567114391322,13.035749459931472,14.427371257639972,2316.0,1674.0,314.3198000000002,226.71710000000007,2019,June,255,12,4,71.33777777777777,1.8533195766328332,0.7227979274611399,11.265942652329757,0.9710547966036911,0.38633353204399995,737.2884484742046,728.2486952498468,664.899455901312,503.5656959085824,349.1415082393302,287.33097393302154,207.8462954074593,205.213054392258,193.26366205856093,183.79319039779128,176.77408257177893,153.68724270256885,145.7951999340579,140.85713875773476,0.0,0.0,0.0
2019-06-21 12:27:55,0x5d0ccd4b,2019-06-21,2019-06-21 13:06:15,7.025871056652917,12.77030001709814,14.0291093109125,2301.0,1741.0,314.3198000000001,226.389,2019,June,255,12,4,167.69222222222223,2.2245129199447646,0.7566275532377227,10.832388282596213,0.9807084639883981,0.06773201365686647,465.8748565572744,461.7247221552346,446.9817930606863,402.32995713636194,355.02958535590943,249.12354029976908,211.09250948241825,182.6900673838672,183.3149577977786,163.07691154506054,166.07786740568324,147.9088392032038,135.49876396534052,136.5973228080386,0.0,0.0,0.0
2019-06-21 21:01:41,0x5d0d45b5,2019-06-21,2019-06-21 21:23:51,5.082603777713379,15.024276674436567,15.726832213564512,1331.0,1142.0,144.69209999999998,206.04680000000008,2019,June,255,21,4,7.9238888888888885,0.8989383771036681,0.8580015026296018,7.602036777583185,0.7094568778319608,0.9094390214886001,477.0604114645472,472.7141973718334,437.7346349162702,356.77602248205017,303.55109413501617,276.7638374297494,230.8845984301617,217.63655143005263,213.4570560545375,206.80480859254783,199.3747100725012,174.71623004641174,136.1574113037308,0.0,0.0,0.0,0.0
2019-07-02 12:34:53,0x5d1b4f6d,2019-07-02,2019-07-02 13:08:31,5.301858879271756,10.489951569296744,11.331872987751495,2019.0,1609.0,233.9353000000002,168.3153000000002,2019,July,255,12,1,255.1838888888889,2.406853251602706,0.7969291728578505,8.723504039776266,1.0,0.016927571867074737,770.6409601315717,767.3019452454079,745.1231650180196,676.9476933612953,612.1814230728485,442.9579990373949,268.142920985086,203.5813052047748,183.00462538142017,166.61713653454672,155.71468350423174,133.48151255705753,90.29439323532272,91.1570764953153,0.0,0.0,0.0
2019-08-01 22:04:56,0x5d436208,2019-08-01,2019-08-01 22:36:40,3.569779984396336,10.607672397849877,14.396251803176652,1905.0,773.0,59.71419999999978,148.95739999999978,2019,August,255,22,3,728.9402777777777,2.8626919479420594,0.4057742782152231,4.6349961190168,1.0,2.2599438656109047e-06,321.8838351075751,321.1283737318369,315.2861384837749,286.34452831110923,253.37847874992468,216.2270156265348,149.76858285696804,130.7589593856919,132.783417622792,123.38022545063676,114.13113902768676,105.82449824552076,68.2140033573357,0.0,0.0,0.0,0.0
2019-08-02 00:32:48,0x5d4384b0,2019-08-02,2019-08-02 00:56:54,3.653316538443125,10.872229774039312,13.507176466862438,1447.0,871.0,152.89459999999983,64.96379999999976,2019,August,255,0,4,1.9355555555555555,0.2868056412323195,0.6019350380096752,10.532349024110205,1.0,0.966029165336578,455.45561585549166,452.32962480696096,431.3128501392408,388.83641099733046,358.07644254105327,271.7329774582737,209.31523378424384,183.1088486028211,180.85075290697648,176.2981760275742,164.03918391625623,158.48964586966298,108.94128396164592,0.0,0.0,0.0,0.0
2020-01-02 14:02:58,0x5e0df812,2020-01-02,2020-01-02 14:29:32,5.27624788137982,14.036971931756408,14.419407575755914,1595.0,1294.0,137.1458,138.78629999999998,2020,January,255,14,3,3685.101111111111,3.5664494084488516,0.8112852664576803,6.359156105100464,1.0,5.165948139278793e-29,355.6307187327924,353.8222651578709,340.09479387799763,304.13814776876205,270.52923361736504,197.9766525043048,186.04503121791925,169.34717544542127,168.4590067393303,161.3276774689098,149.85596993348858,135.6979351195301,126.82413202627154,0.0,0.0,0.0,0.0
2020-01-08 13:20:26,0x5e15d71a,2020-01-08,2020-01-08 13:49:06,5.198890555991437,13.103067049537572,13.893681891327766,1721.0,1288.0,215.23359999999968,153.22269999999958,2020,January,255,13,2,142.84833333333333,2.154875177666896,0.7484020918070889,10.026409937888184,1.0,0.0780143031614998,624.5677663386689,614.216697645153,553.0562198189403,434.1362557499466,352.95938727297465,242.8010203997565,186.2367699020596,167.85862139713706,169.70801949712387,149.82746596729532,148.5259477663321,142.96523091420167,131.67877707461096,0.0,0.0,0.0,0.0
2020-01-08 22:08:17,0x5e1652d1,2020-01-08,2020-01-08 22:35:04,5.282497492452428,13.323865926591768,14.986622873511037,1608.0,1194.0,158.47229999999968,219.4988999999997,2020,January,255,22,2,8.319722222222222,0.9201088263664482,0.7425373134328358,7.963432160804005,1.0,0.9286153064745213,420.357613333653,410.9572491932722,331.1517380333712,297.3788185552033,261.6920125317836,202.18397167071413,171.5805694556703,157.99850044746202,155.39867692083016,150.57185900308843,155.46695044699632,143.1561520300931,120.7734895270889,0.0,0.0,0.0,0.0
2020-04-02 21:38:02,0x5e865b3a,2020-04-02,2020-04-02 23:03:45,6.771038658125979,9.35860873472055,12.395848662067069,5144.0,1633.0,329.4123999999995,274.6196999999995,2020,April,255,21,3,2039.0494444444444,3.3094277570135633,0.31745723172628304,12.103333741579895,1.0,2.952748378789108e-16,499.8167086143423,494.6143853643327,466.1910413808246,381.3317157675587,328.3299508282583,247.02920229587,198.5870911495218,171.88910586237375,165.93243047088816,161.64142507072847,153.71997858348152,122.2752141703242,102.51463284774478,84.84455362674306,88.0585821234431,0.0,0.0
2020-04-04 17:23:43,0x5e88c29f,2020-04-04,2020-04-04 19:59:16,22.75173993312781,12.762289186683716,13.647223042214296,9334.0,5757.0,575.1592999999995,576.4716999999996,2020,April,253,17,5,42.33277777777778,1.6266767667962467,0.6167773730447825,5.994364773319432,1.0,0.46956785705091364,887.5633991109285,864.7550035860244,659.8049319131925,397.1600900809318,373.8695313856052,286.77342110985563,197.2859607564555,177.94429362962188,173.615500219717,165.00870487278763,155.30193471017574,136.08610899594413,126.30116469369436,121.57488690388588,117.59302858704744,107.16834992249504,0.0
2020-04-11 21:08:20,0x5e9231c4,2020-04-11,2020-04-11 22:24:03,11.374901753980613,10.347473166085344,12.235548405356443,4544.0,3123.0,326.13139999999976,326.13139999999976,2020,April,253,21,5,169.1511111111111,2.228274854904605,0.6872799295774648,6.265732949087412,0.4999574444598023,0.07064076356064358,538.2246357730703,535.789382330051,513.7507015845462,488.1569570614156,434.61535639003193,273.0763493194464,212.89339038521604,172.8976394381165,161.98920097514753,159.50322907670565,157.8952984878287,118.39478586726716,102.23364080726915,85.61558209588009,79.36631370821418,80.06340699127111,0.0
2020-04-12 14:28:14,0x5e93257e,2020-04-12,2020-04-12 16:31:38,8.985745615874531,9.462809891316178,12.045557366324523,7405.0,2485.0,299.88340000000005,299.88340000000005,2020,April,253,14,6,16.06972222222222,1.206008369706796,0.33558406482106684,7.2406454728370235,0.3949476234470658,0.4270766620595555,512.5115740361285,509.7873173596967,491.8074250408231,421.5147967122031,345.5920915748139,311.1453151030375,227.04223308905856,165.47808437192697,152.234685756039,130.09935694148996,119.39751054699067,117.28339957540028,90.81966778163688,90.13721357837376,86.66846178628931,0.0,0.0
2020-04-13 18:10:15,0x5e94ab07,2020-04-13,2020-04-13 18:52:41,4.869108089917981,9.423850164409744,12.07983800724814,2547.0,1330.0,238.2005999999999,238.2005999999999,2020,April,253,18,0,25.64361111111111,1.4089791821260933,0.5221829603455045,10.745891729323302,0.2140103615912156,0.5102679120440223,383.8942501493924,383.102248058418,378.9301030636869,367.9722517740742,352.3855308506158,330.34201309656095,267.7895484730573,240.04079809611395,223.4874312693232,184.11555844699743,165.64686372039105,129.4107684175095,97.91805897596969,85.02075004836665,0.0,0.0,0.0
2020-04-14 21:25:18,0x5e962a3e,2020-04-14,2020-04-14 22:08:58,7.197711176621681,11.92362685731299,14.145734061296572,2621.0,1758.0,175.8615999999996,177.17399999999975,2020,April,253,21,1,26.54361111111111,1.4239600059039246,0.6707363601678749,6.002102389078485,0.31635871356552425,0.4468852714156278,348.93865279786985,347.00720387377135,328.1941099055,280.1430237244044,253.57268364236023,231.23765703329715,189.5098807802824,167.82379150855417,169.76166622778405,167.8773270156657,155.44438616804408,134.90295009586325,115.35278742678058,107.96575874791628,0.0,0.0,0.0
2020-04-16 20:30:48,0x5e98c078,2020-04-16,2020-04-16 21:08:56,7.218499340856504,12.194156886388164,13.995997589296922,2289.0,1784.0,183.0798,183.0798,2020,April,250,20,3,46.36388888888889,1.6661798563716241,0.7793796417649629,6.1573923766816145,0.31727240914643035,0.33098147128900796,309.87938003870534,308.78807728351177,297.42703784471485,275.1857827773025,253.697608425718,230.14747179045204,189.85799486649208,170.54161849642287,159.41507526969673,150.5189204279106,138.30626318334888,128.02552677707112,115.80706135370016,109.22574956476474,0.0,0.0,0.0
2020-04-17 11:57:02,0x5e99998e,2020-04-17,2020-04-17 12:47:28,7.021599934944788,10.749563403320677,12.567654071405205,3027.0,1911.0,175.2053999999997,175.2053999999997,2020,April,250,11,4,14.801666666666666,1.1703106196776398,0.6313181367690783,5.500954474097322,0.3086181520878298,0.4948172096580204,414.55682975260777,411.2935892472451,378.5383236594347,300.7109113109592,260.62858678131767,209.2851374893941,181.30320985412988,167.80646915471274,149.58722797560696,137.0253493418013,120.98528313455108,112.6189104403948,95.90455994667694,88.79070967849862,0.0,0.0,0.0
2020-04-18 20:01:32,0x5e9b5c9c,2020-04-18,2020-04-18 21:15:05,10.926798448211189,10.40858390746719,11.893357608434217,4414.0,3122.0,127.30280000000118,127.95900000000108,2020,April,250,20,5,31.234444444444446,1.4946337857147958,0.7072949705482555,2.446562459961586,0.4802621021656967,0.45573942866005607,300.29090923559795,298.8729714358321,289.86152979217775,253.726069031406,211.51355791612264,160.44351936697163,129.1421682961299,114.2267822157468,99.87699019122311,95.84153241968664,92.1684870563703,88.69708061404921,81.57230305609166,79.41669836721196,75.33256130460057,67.80051209936005,0.0
2020-04-19 18:50:31,0x5e9c9d77,2020-04-19,2020-04-19 20:18:17,15.224367563686345,11.852509986488204,13.562073238211754,5267.0,3880.0,369.4405999999989,369.4405999999989,2020,April,250,18,6,21.590555555555557,1.3342638174897645,0.7366622365673059,5.712998969072148,0.6691517927171281,0.629844604543786,530.258469042278,529.1229066542141,521.1095805456814,491.275277431554,459.4057675791585,353.9620068620467,261.62190364808947,238.251639855382,221.88336850123923,204.34985022831856,191.63740399297563,165.30013555796347,136.7669116228248,122.24732771681994,111.73738910816596,101.5067075242697,0.0
2020-04-20 19:50:55,0x5e9dfd1f,2020-04-20,2020-04-20 21:25:50,17.831144797616535,14.254506624184286,14.85771617607147,5696.0,4276.0,429.4828999999997,430.13909999999976,2020,April,250,19,0,23.54388888888889,1.3718781995223948,0.7507022471910112,6.026420486435917,0.7837266446445877,0.8424720885478696,499.8191163695035,494.81771175955646,454.8115296872482,369.3121824103649,296.14715223101484,238.0656118467328,208.26008589771288,199.26307653648627,187.2377675131229,178.40916296631383,173.21289603157942,145.66614300933182,136.4743538547506,134.55583011485012,132.57830750092327,128.8713879193285,0.0
2020-04-22 22:02:08,0x5ea0bee0,2020-04-22,2020-04-22 22:50:02,9.006008112939424,11.776135482758113,13.96499261131969,2875.0,2237.0,227.045199999999,227.045199999999,2020,April,250,22,2,48.605,1.6866809474663247,0.7780869565217391,6.089723737147939,0.39583821454578827,0.6728476868257802,488.5677852925353,487.3601143557356,480.2823048956511,472.1027569580644,445.6279450062044,347.6417014878051,243.16067547502283,203.79148029064507,172.0270701377288,166.55380115916995,156.84134620133304,139.5330371652222,125.10227899642965,108.22264364715114,103.28776666913564,0.0,0.0
2020-04-23 20:52:31,0x5ea2000f,2020-04-23,2020-04-23 20:52:57,0.0295814542335691,3.857112445056975,6.853533307623731,27.0,6.0,0.0,0.0,2020,April,250,20,3,22.04138888888889,1.3432389571387215,0.2222222222222222,0.0,0.001300184263731709,0.7145385508857809,26.73270084694284,26.33881588060453,22.893664576485367,16.185403531774007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28 17:54:44,0x5ea86de4,2020-04-28,2020-04-28 18:46:42,8.729158152329674,11.023440495018924,13.7644108478237,3119.0,2166.0,240.82539999999983,241.48159999999984,2020,April,247,17,1,20.913611111111113,1.3204290280460287,0.6944533504328311,6.671063711911352,1.0,0.8578257210852027,355.5864460566448,350.8864290315753,327.50926356173613,279.6439228599437,239.48410242647515,214.99058732219865,177.0348601379536,167.73037009913654,158.96604157319112,153.4890048170334,137.75786187045043,121.73648793589004,105.38718448891414,97.1904562245384,97.0497591279988,0.0,0.0
2020-04-29 16:17:33,0x5ea9a89d,2020-04-29,2020-04-29 17:04:45,8.656644482016372,11.713863599619216,13.923073373277289,2833.0,2154.0,236.232,236.56010000000003,2020,April,247,16,2,21.514166666666668,1.332724528709193,0.7603247440875397,6.580278551532033,0.9916929365870236,1.2562281043489398,369.74068955353886,365.9864238167153,337.2782578447129,273.8150688588521,238.301864188284,216.7903931033272,191.7849393452025,172.7424139657374,158.2433110621891,146.97866875223784,140.5871074606492,125.81162688070565,110.9630283682143,104.6577170758713,102.5417302131872,0.0,0.0
2020-05-01 20:07:49,0x5eac8195,2020-05-01,2020-05-01 20:56:30,8.726456546219172,11.631867206863369,13.733059814500448,2922.0,2190.0,234.9195999999997,234.9195999999997,2020,May,247,20,4,51.05111111111111,1.708005198806338,0.7494866529774127,6.436153424657526,0.9996905078286638,0.8963294811032132,432.6767490951064,430.7774074541645,414.4174540109256,374.3355578768591,327.62373075467497,254.2752494376802,216.5321318078124,203.27109093971933,190.8089004586523,178.01306826367906,164.68588792468992,139.74558663714856,121.0487826159087,116.4289922288802,103.0158326402464,0.0,0.0
2020-05-02 19:24:07,0x5eadc8d7,2020-05-02,2020-05-02 22:28:31,35.20773519119668,12.586349001411644,13.838170969369834,11065.0,8947.0,356.31659999999965,356.31659999999965,2020,May,247,19,5,22.460277777777776,1.3514151231013112,0.8085856303660189,2.3895155918184843,1.0,1.2609395338770666,659.5695437449282,654.7517836797034,626.9073187568556,560.156527995914,514.4848225931667,343.31491367569186,272.8733846825465,201.07852424832143,159.35017128025893,155.96262783044642,150.369248765366,136.6620050272039,126.82208950081603,126.77268655405132,123.68062995196412,107.75686907358173,99.91589841202467
2020-05-03 16:00:10,0x5eaeea8a,2020-05-03,2020-05-03 16:49:34,8.714289793214286,11.731597008035529,13.9221917529979,2965.0,2166.0,241.8096999999999,241.1534999999999,2020,May,245,16,6,17.5275,1.243719975783927,0.7305227655986509,6.698329639889194,0.24751066053783546,1.6040860523432632,400.6821440660245,398.37719213555744,376.5674335597877,318.53870115512063,284.78137075760765,244.26742647015732,188.5742114316808,171.92417502986498,162.5445165610385,156.5200972214596,149.2917488061268,129.96618426754577,113.6271235760294,111.0903479211114,103.64288119192491,0.0,0.0
2020-05-05 17:36:52,0x5eb1a434,2020-05-05,2020-05-05 18:33:25,8.714721388996109,10.84379853127314,12.899271764251427,3394.0,2308.0,179.14259999999945,179.14259999999945,2020,May,245,17,1,48.788333333333334,1.6883159823569946,0.6800235710076605,4.657086655112637,0.24752291908782398,0.7649870493299262,379.8668890348292,377.2797487416352,362.2478582087289,315.7308561923383,271.7916887018949,255.2493032262456,215.3420980520671,195.7421672278414,175.6065008833155,164.7618930641788,153.9898288498939,140.7796799482613,118.89839642129304,92.97519986856038,87.36697449314002,0.0,0.0
2020-05-06 16:08:31,0x5eb2e0ff,2020-05-06,2020-05-06 18:54:40,22.248131634451383,11.153367485677505,13.64831627755164,9970.0,5518.0,623.7181000000004,624.3743000000004,2020,May,245,16,2,21.585,1.3341520529922866,0.5534603811434303,6.78200181225082,0.6319103320231257,0.6799719318712653,693.9348816416664,689.0342523830358,654.1279082143362,549.6745544554423,448.1782050421162,270.9850410783951,228.30535217298663,202.28325788794933,192.44140549096315,184.15918143551264,188.3412142429609,163.52868214311465,146.16881757109786,136.27459397773708,122.34989060827614,95.73598160503376,0.0
2020-05-07 14:08:45,0x5eb4166d,2020-05-07,2020-05-07 16:14:38,24.476609812316784,13.834966010338436,14.290898037021158,7554.0,6131.0,319.2413,318.9132,2020,May,245,14,3,19.23472222222222,1.284085918834819,0.8116229812020122,3.1242012722231283,0.6952054620780294,0.9072480863265353,515.0664539487782,512.4554194315539,490.4158897718127,430.2795322517461,373.2745622701857,272.1799113458136,208.9402319237769,196.31286757631824,182.59617725916524,184.16530529630225,176.37344325500715,165.89715112488182,152.4194360206088,140.90775182193033,130.95680607326133,115.77139915980744,0.0
2020-05-09 19:11:39,0x5eb7006b,2020-05-09,2020-05-09 19:58:13,8.200083986647059,11.255465188349318,13.545156542689082,2795.0,2082.0,190.95419999999967,190.95419999999967,2020,May,245,19,5,50.95027777777778,1.7071465560956784,0.7449016100178891,5.50300288184437,0.23290575045842205,0.6317072406887605,331.45301303314585,330.3755325471611,321.6587008979556,284.55112522394006,274.00405639528907,211.08279245315825,178.740671137404,172.00211802619413,162.07500757200654,151.85820106094465,142.8889239566611,127.02285186292876,109.61792321519192,99.95164934907116,93.11845521274016,0.0,0.0
2020-05-10 11:36:47,0x5eb7e74f,2020-05-10,2020-05-10 12:32:52,9.749860413150456,11.908323374429012,13.41661521646962,3366.0,2538.0,279.21310000000017,279.54120000000034,2020,May,245,11,6,15.642777777777777,1.1943138757342617,0.7540106951871658,6.6007825059101695,0.2769238168886337,0.6473193815787348,503.25264406633255,498.2914743230581,466.5291845707864,381.099088865529,332.5271852729183,264.03249324735305,221.0200116609053,192.2909653475994,191.8735750170393,184.85556995848543,169.20949820943815,132.8053169993786,116.00177212274822,109.35758623594208,101.41817528299734,0.0,0.0
2020-05-11 21:50:05,0x5eb9c88d,2020-05-11,2020-05-11 22:41:34,8.332234890351915,11.60811097844537,13.40742326746307,3090.0,2142.0,221.7956000000001,223.1080000000001,2020,May,245,21,0,33.286944444444444,1.5222739311788616,0.6932038834951456,6.212761904761907,0.23665921267310885,0.5041654464184675,464.88113771351874,461.2282227429436,427.32938191708615,347.3922269239,308.0695604444745,262.9273512845453,210.9398492434116,162.80893334596857,148.21128098512733,142.34820316709224,135.29956410111149,119.12165661096542,107.70474698127596,105.32534167567307,97.83164503923447,0.0,0.0
